#;Número de artículo;Descripción;Fecha de contabilización;Documento;Cantidad;Cantidad;Unidad de meINGRESOSda;Tonelada;Clasificación;Procedencia
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);2/12/2025;CONSUMOS;-3545;3545;METROS;0.664067125;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);2/12/2025;CONSUMOS;-2791;2791;METROS;0.522824075;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);2/12/2025;CONSUMOS;-4489;4489;METROS;0.840901925;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);2/12/2025;CONSUMOS;-1051;1051;METROS;0.196878575;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);4/12/2025;CONSUMOS;-1109;1109;METROS;0.207743425;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);4/12/2025;CONSUMOS;-202;202;METROS;0.03783965;C18-25;IMPORTACION
CARTULINA;100301886;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 25 (2989F);4/12/2025;CONSUMOS;-2456;2456;METROS;0.4600702;C18-25;IMPORTACION
CARTULINA;100301892;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25;10/12/2025;CONSUMOS;-2775;2775;METROS;0.378856875;C12-25;IMPORTACION
CARTULINA;100301892;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25;10/12/2025;CONSUMOS;-7040;7040;METROS;0.961136;C12-25;IMPORTACION
CARTULINA;100301892;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25;11/12/2025;CONSUMOS;-693;693;METROS;0.094611825;C12-25;IMPORTACION
CARTULINA;100301892;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25;26/12/2025;CONSUMOS;-52873;52873;METROS;7.218486325;C12-25;IMPORTACION
CARTULINA;100301905;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25 (29-89);2/12/2025;CONSUMOS;-3289;3289;METROS;0.449030725;C12-25;IMPORTACION
CARTULINA;100301906;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 27 (29-89);26/12/2025;CONSUMOS;-23414;23414;METROS;3.44829685;C12-27;IMPORTACION
CARTULINA;100301907;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 29 (29-89);26/12/2025;CONSUMOS;-90098;90098;METROS;14.25710752;C12-29;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);4/12/2025;CONSUMOS;-926;926;METROS;0.12642215;C13.6-25;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);4/12/2025;CONSUMOS;-3390;3390;METROS;0.46281975;C13.6-25;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);4/12/2025;CONSUMOS;-410;410;METROS;0.05597525;C13.6-25;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);11/12/2025;CONSUMOS;-1370;1370;METROS;0.18703925;C13.6-25;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);15/12/2025;CONSUMOS;-2280;2280;METROS;0.311277;C13.6-25;IMPORTACION
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);15/12/2025;CONSUMOS;-1485;1485;METROS;0.202739625;C13.6-25;IMPORTACION
CARTULINA;100301910;Rollo Cartulina OBAFREE --  C - 15 230 g ancho 25.5 (2989F);10/12/2025;CONSUMOS;-26381;26381;METROS;3.92575661;FOSFORERA;IMPORTACION
CARTULINA;100301910;Rollo Cartulina OBAFREE --  C - 15 230 g ancho 25.5 (2989F);10/12/2025;CONSUMOS;-41956;41956;METROS;6.24347236;FOSFORERA;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);2/12/2025;CONSUMOS;-1083;1083;METROS;0.18568035;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);2/12/2025;CONSUMOS;-50;50;METROS;0.0085725;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);5/12/2025;CONSUMOS;-1583;1583;METROS;0.27140535;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);5/12/2025;CONSUMOS;-1230;1230;METROS;0.2108835;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);5/12/2025;CONSUMOS;-1162;1162;METROS;0.1992249;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);5/12/2025;CONSUMOS;-20148;20148;METROS;3.4543746;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);5/12/2025;CONSUMOS;-3307;3307;METROS;0.56698515;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);11/12/2025;CONSUMOS;-484;484;METROS;0.0829818;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);11/12/2025;CONSUMOS;-696;696;METROS;0.1193292;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);11/12/2025;CONSUMOS;-1005;1005;METROS;0.17230725;C16-25;IMPORTACION
CARTULINA;100301912;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25 (2989F);11/12/2025;CONSUMOS;-9489;9489;METROS;1.62688905;C16-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);2/12/2025;CONSUMOS;-291;291;METROS;0.047120175;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);2/12/2025;CONSUMOS;-675;675;METROS;0.109299375;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);2/12/2025;CONSUMOS;-1301;1301;METROS;0.210664425;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);2/12/2025;CONSUMOS;-1543;1543;METROS;0.249850275;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);5/12/2025;CONSUMOS;-670;670;METROS;0.10848975;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/12/2025;CONSUMOS;-870;870;METROS;0.14087475;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/12/2025;CONSUMOS;-8850;8850;METROS;1.43303625;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/12/2025;CONSUMOS;-18629;18629;METROS;3.016500825;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/12/2025;CONSUMOS;-415;415;METROS;0.067198875;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);17/12/2025;CONSUMOS;-12697;12697;METROS;2.055961725;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);17/12/2025;CONSUMOS;-2759;2759;METROS;0.446751075;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);17/12/2025;CONSUMOS;-360;360;METROS;0.058293;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);26/12/2025;CONSUMOS;-8159;8159;METROS;1.321146075;C16.3-25;IMPORTACION
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);26/12/2025;CONSUMOS;-3211;3211;METROS;0.519941175;C16.3-25;IMPORTACION
CARTULINA;100301919;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 29 (29-89);11/12/2025;CONSUMOS;-960;960;METROS;0.1801728;C16.3-29;IMPORTACION
CARTULINA;100301919;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 29 (29-89);15/12/2025;CONSUMOS;-7436;7436;METROS;1.39558848;C16.3-29;IMPORTACION
CARTULINA;100301922;Rollo Cartulina ASIA SYMBOL C-18 295 g ancho 29 (2989F);8/12/2025;CONSUMOS;-2069;2069;METROS;0.44922128;C18-29;IMPORTACION
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;3/12/2025;CONSUMOS;-81555;81555;METROS;15.01835325;C18-25-COSC;IMPORTACION
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;3/12/2025;CONSUMOS;-51879;51879;METROS;9.55351785;C18-25-COSC;IMPORTACION
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;29/12/2025;CONSUMOS;-110085;110085;METROS;20.27215275;C18-25-COSC;IMPORTACION
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;29/12/2025;CONSUMOS;-108765;108765;METROS;20.02907475;C18-25-COSC;IMPORTACION
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;29/12/2025;CONSUMOS;-755;755;METROS;0.13903325;C18-25-COSC;IMPORTACION
CARTULINA;100301926;Rollo Cartulina ASIA SYMBOL C-19 310 g ancho 25 (29-89);11/12/2025;CONSUMOS;-681;681;METROS;0.13405485;C19-25;IMPORTACION
CARTULINA;100301926;Rollo Cartulina ASIA SYMBOL C-19 310 g ancho 25 (29-89);26/12/2025;CONSUMOS;-11368;11368;METROS;2.2377908;C19-25;IMPORTACION
CARTULINA;100301926;Rollo Cartulina ASIA SYMBOL C-19 310 g ancho 25 (29-89);29/12/2025;CONSUMOS;-17641;17641;METROS;3.47263085;C19-25;IMPORTACION
CARTULINA;100301928;Rollo Cartulina Nine Dragons C - 19 305 g ancho 25 (29-89) REGIONAL;4/12/2025;CONSUMOS;-414;414;METROS;0.08018145;C19-25;IMPORTACION
CARTULINA;100301928;Rollo Cartulina Nine Dragons C - 19 305 g ancho 25 (29-89) REGIONAL;4/12/2025;CONSUMOS;-2296;2296;METROS;0.4446778;C19-25;IMPORTACION
CARTULINA;100301928;Rollo Cartulina Nine Dragons C - 19 305 g ancho 25 (29-89) REGIONAL;15/12/2025;CONSUMOS;-2443;2443;METROS;0.473148025;C19-25;IMPORTACION
CARTULINA;100301930;Rollo Cartulina ASIA SYMBOL C-20 325 g ancho 29 (2989F);2/12/2025;CONSUMOS;-1551;1551;METROS;0.3709992;C20-29;IMPORTACION
CARTULINA;100301934;Cartulina FBB NINE DRAGONS -- C-16.3 255 gramos 27 x 34.5 (29-89);10/12/2025;CONSUMOS;-28215;28215;hoja(s);3.470792045;C16.3-27;IMPORTACION
CARTULINA;100301936;Rollo Cartulina ASIA SYMBOL C-14 235 g ancho 25 (29-89) REGIONAL;15/12/2025;CONSUMOS;-3519;3519;METROS;0.525122775;C14-25;IMPORTACION
CARTULINA;100301936;Rollo Cartulina ASIA SYMBOL C-14 235 g ancho 25 (29-89) REGIONAL;29/12/2025;CONSUMOS;-676;676;METROS;0.1008761;C14-25;IMPORTACION
CARTULINA;100301936;Rollo Cartulina ASIA SYMBOL C-14 235 g ancho 25 (29-89) REGIONAL;29/12/2025;CONSUMOS;-5912;5912;METROS;0.8822182;C14-25;IMPORTACION
CARTULINA;100304510;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  22 x 38.5;10/12/2025;CONSUMOS;-51910;51910;PLIEGOS;9.077198878;COLGATE-150;IMPORTACION
CARTULINA;100304541;Rollo Cartulina ASIA SYMBOL C-12 230 g ancho 25;29/12/2025;CONSUMOS;-6033;6033;METROS;0.88111965;C12-25;IMPORTACION
CARTULINA;100304541;Rollo Cartulina ASIA SYMBOL C-12 230 g ancho 25;29/12/2025;CONSUMOS;-1775;1775;METROS;0.25923875;C12-25;IMPORTACION
CARTULINA 29-89;100304547;Rollo Cartulina Spectra Natural -- C-18 267g ancho 27;29/12/2025;CONSUMOS;-25391;25391;METROS;4.649310463;BCONSUMOSBO;IMPORTACION
CARTULINA;100304563;Rollo Cartulina Nine Dragons C - 12 205 g ancho 25 (29-89);26/12/2025;CONSUMOS;-34299;34299;METROS;4.464872325;C12-25;IMPORTACION
CARTULINA;100304564;Cartulina FBB NINE DRAGONS -- C-12 205 gramos 25 x 38;23/12/2025;CONSUMOS;-1030;1030;hoja(s);0.129387441;C12-25;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-8367;8367;METROS;1.105071525;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-23585;23585;METROS;3.114988875;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-8335;8335;METROS;1.100845125;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-8249;8249;METROS;1.089486675;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-15959;15959;METROS;2.107784925;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;8/12/2025;CONSUMOS;-16325;16325;METROS;2.156124375;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-16407;16407;METROS;2.166954525;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-8582;8582;METROS;1.13346765;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-16750;16750;METROS;2.21225625;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-16682;16682;METROS;2.20327515;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-8464;8464;METROS;1.1178828;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;10/12/2025;CONSUMOS;-8493;8493;METROS;1.121712975;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-7802;7802;METROS;1.03044915;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-8348;8348;METROS;1.1025621;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-8183;8183;METROS;1.080769725;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-8225;8225;METROS;1.086316875;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-8238;8238;METROS;1.08803385;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;15/12/2025;CONSUMOS;-16608;16608;METROS;2.1935016;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;26/12/2025;CONSUMOS;-8150;8150;METROS;1.07641125;OLMECA;IMPORTACION
CARTULINA;100304565;Rollo Cartulina DEINGRESOSCA FSC --  C - 13.5 225 g ancho 23.125;26/12/2025;CONSUMOS;-22482;22482;METROS;2.96931015;OLMECA;IMPORTACION
CARTULINA;100304639;Rollo Cartulina BRIGHT --  C - 16 245 g ancho 25;15/12/2025;CONSUMOS;-10956;10956;METROS;1.7044797;BAYER;IMPORTACION
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;10/12/2025;CONSUMOS;-10864;10864;METROS;1.618420944;FOSFORERA;IMPORTACION
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;26/12/2025;CONSUMOS;-22103;22103;METROS;3.292706013;FOSFORERA;IMPORTACION
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;26/12/2025;CONSUMOS;-4488;4488;METROS;0.668581848;FOSFORERA;IMPORTACION
CARTULINA 29-89;100305967;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 29;3/12/2025;CONSUMOS;-4410;4410;METROS;0.94203774;C18-29-COSC;IMPORTACION
CARTULINA 29-89;100305967;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 29;3/12/2025;CONSUMOS;-68813;68813;METROS;14.69942018;C18-29-COSC;IMPORTACION
CARTULINA 29-89;100305967;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 29;3/12/2025;CONSUMOS;-911;911;METROS;0.194602354;C18-29-COSC;IMPORTACION
CARTULINA 29-89;100305967;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 29;29/12/2025;CONSUMOS;-937;937;METROS;0.200156318;C18-29-COSC;IMPORTACION
CARTULINA;100305974;Rollo Cartulina ASIA SYMBOL C-12 215 g ancho 25.75;26/12/2025;CONSUMOS;-27185;27185;METROS;3.822775089;C12-25.75;IMPORTACION
CARTULINA;100305981;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  28 x 34;10/12/2025;CONSUMOS;-118240;118240;PLIEGOS;21.78662998;COLGATE-75;IMPORTACION
CARTULINA;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;10/12/2025;CONSUMOS;-16170;16170;PLIEGOS;2.912941432;COLGATE-50;IMPORTACION
CARTULINA;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;23/12/2025;CONSUMOS;-34878;34878;PLIEGOS;6.283090369;COLGATE-50;IMPORTACION
CARTULINA;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;23/12/2025;CONSUMOS;-36600;36600;PLIEGOS;6.593299717;COLGATE-50;IMPORTACION
CARTULINA;100305984;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25 x 34;23/12/2025;CONSUMOS;-3098;3098;PLIEGOS;0.509669948;COLGATE-22;IMPORTACION
CARTULINA;100305985;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  21.5 x 35;10/12/2025;CONSUMOS;-64365;64365;PLIEGOS;9.999394195;COLGATE-125;IMPORTACION
CARTULINA;100305996;Cartulina SPARK -- C-16 250 gramos 25 X 38;26/12/2025;CONSUMOS;-9500;9500;hoja(s);0;Spark;LOCAL
CARTULINA;100305997;Cartulina SPARK -- C-16 250 gramos 25 X 36;23/12/2025;CONSUMOS;-7500;7500;hoja(s);0;Spark;LOCAL
CARTULINA;100305999;Rollo Cartulina Nine Dragons C - 19 305 g ancho 24;15/12/2025;CONSUMOS;-4660;4660;METROS;0.86642448;C19-25;IMPORTACION
CARTULINA;100306002;Cartulina FBB DRAGONS YA ESTÁ -- C-16.3 255 gramos  39.5 x 25;23/12/2025;CONSUMOS;-38140;38140;PLIEGOS;6.196199704;YA ESTA;IMPORTACION
CARTULINA;100306136;Cartulina Husky -- C-16 350 gramos 30 X 40;23/12/2025;CONSUMOS;-3400;3400;hoja(s);0.92128848;C16-30H;LOCAL
CARTULINA;100306136;Cartulina Husky -- C-16 350 gramos 30 X 40;23/12/2025;CONSUMOS;-4200;4200;hoja(s);1.13806224;C16-30H;LOCAL
PAPEL;100600005;Papel Bond 75 gramos -- 22 x 34;17/12/2025;CONSUMOS;-10000;10000;PLIEGOS;0.3611655;Bond;LOCAL
PAPEL;100600005;Papel Bond 75 gramos -- 22 x 34;23/12/2025;CONSUMOS;-2600;2600;PLIEGOS;0.09390303;Bond;LOCAL
PAPEL;100600011;Papel Bond 90 gramos -- 22 x 34;17/12/2025;CONSUMOS;-2000;2000;PLIEGOS;0.08667972;Bond;LOCAL
PAPEL;100600011;Papel Bond 90 gramos -- 22 x 34;17/12/2025;CONSUMOS;-180;180;PLIEGOS;0.007801175;Bond;LOCAL
PAPEL;100600011;Papel Bond 90 gramos -- 22 x 34;17/12/2025;CONSUMOS;-320;320;PLIEGOS;0.013868755;Bond;LOCAL
PAPEL;100600012;Papel Bond 90 gramos -- 24 x 36;1/12/2025;CONSUMOS;-53;53;PLIEGOS;0.002655106;Bond;LOCAL
PAPEL;100600012;Papel Bond 90 gramos -- 24 x 36;1/12/2025;CONSUMOS;-50;50;PLIEGOS;0.002504817;Bond;LOCAL
PAPEL;100600012;Papel Bond 90 gramos -- 24 x 36;1/12/2025;CONSUMOS;-55;55;PLIEGOS;0.002755299;Bond;LOCAL
PAPEL;100600012;Papel Bond 90 gramos -- 24 x 36;10/12/2025;CONSUMOS;-165;165;PLIEGOS;0.008265896;Bond;LOCAL
PAPEL;100600012;Papel Bond 90 gramos -- 24 x 36;17/12/2025;CONSUMOS;-83;83;PLIEGOS;0.004157996;Bond;LOCAL
PAPEL;100600013;Papel Bond 90 gramos -- 26 x 34;23/12/2025;CONSUMOS;-306;306;PLIEGOS;0.015686233;Bond;LOCAL
PAPEL;100600013;Papel Bond 90 gramos -- 26 x 34;23/12/2025;CONSUMOS;-146;146;PLIEGOS;0.007484281;Bond;LOCAL
PAPEL;100600015;Papel Bond 120 gramos -- 22 x 34;1/12/2025;CONSUMOS;-300;300;PLIEGOS;0.017335944;Bond;LOCAL
PAPEL;100600015;Papel Bond 120 gramos -- 22 x 34;17/12/2025;CONSUMOS;-3200;3200;PLIEGOS;0.184916736;Bond;LOCAL
PAPEL;100600017;Papel Bond 120 gramos -- 26 x 34;3/12/2025;CONSUMOS;-2900;2900;PLIEGOS;0.19821384;Bond;LOCAL
PAPEL;100600017;Papel Bond 120 gramos -- 26 x 34;3/12/2025;CONSUMOS;-525;525;PLIEGOS;0.03588354;Bond;LOCAL
PAPEL;100600017;Papel Bond 120 gramos -- 26 x 34;10/12/2025;CONSUMOS;-1075;1075;PLIEGOS;0.07347582;Bond;LOCAL
PAPEL;100600018;Papel Bond 60 gramos -- 21 x 30;17/12/2025;CONSUMOS;-101000;101000;PLIEGOS;2.46124476;Bond;LOCAL
PAPEL;100600020;Papel Couche Brillante B-60 -- 90 gramos  25 x 36;10/12/2025;CONSUMOS;-35800;35800;PLIEGOS;1.87001658;Couche;LOCAL
PAPEL;100600020;Papel Couche Brillante B-60 -- 90 gramos  25 x 36;24/12/2025;CONSUMOS;-36500;36500;PLIEGOS;1.90658115;Couche;LOCAL
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;3/12/2025;CONSUMOS;-1400;1400;PLIEGOS;0.07312914;Couche;LOCAL
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;3/12/2025;CONSUMOS;-2900;2900;PLIEGOS;0.15148179;Couche;LOCAL
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;17/12/2025;CONSUMOS;-1325;1325;PLIEGOS;0.069211508;Couche;LOCAL
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;23/12/2025;CONSUMOS;-1000;1000;PLIEGOS;0.0522351;Couche;LOCAL
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;23/12/2025;CONSUMOS;-1000;1000;PLIEGOS;0.0522351;Couche;LOCAL
PAPEL;100600022;Papel Couche Brillante B-60 -- 90 gramos  25 x 38;26/12/2025;CONSUMOS;-500;500;PLIEGOS;0.027574875;Couche;LOCAL
PAPEL;100600022;Papel Couche Brillante B-60 -- 90 gramos  25 x 38;26/12/2025;CONSUMOS;-500;500;PLIEGOS;0.027574875;Couche;LOCAL
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;3/12/2025;CONSUMOS;-2700;2700;PLIEGOS;0.148904325;Couche;LOCAL
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;3/12/2025;CONSUMOS;-1000;1000;PLIEGOS;0.05514975;Couche;LOCAL
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;17/12/2025;CONSUMOS;-800;800;PLIEGOS;0.0441198;Couche;LOCAL
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;17/12/2025;CONSUMOS;-600;600;PLIEGOS;0.03308985;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;10/12/2025;CONSUMOS;-4800;4800;PLIEGOS;0.29251656;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;23/12/2025;CONSUMOS;-62800;62800;PLIEGOS;3.82709166;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;23/12/2025;CONSUMOS;-3000;3000;PLIEGOS;0.18282285;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;23/12/2025;CONSUMOS;-4600;4600;PLIEGOS;0.28032837;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;23/12/2025;CONSUMOS;-2700;2700;PLIEGOS;0.164540565;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;23/12/2025;CONSUMOS;-4900;4900;PLIEGOS;0.298610655;Couche;LOCAL
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;26/12/2025;CONSUMOS;-250;250;PLIEGOS;0.015235238;Couche;LOCAL
PAPEL;100600029;Papel Couche Brillante B-80 -- 115 gramos  25 x 36;6/12/2025;CONSUMOS;-1000;1000;PLIEGOS;0.06674485;Couche;LOCAL
